word,clean_word,sentiment
اتشطف,اتشطف,neg
اتصدم,اتصدم,neg
اتضربوا,اتضربوا,neg
اتظلم,اتظلم,neg
اتعذب,اتعذب,neg
اتعذبت,اتعذبت,neg
اتعرت,اتعرت,neg
اتعروا,اتعروا,neg
اتعري,اتعري,neg
اتعس,اتعس,neg
اتغلب,اتغلب,neg
اتغمس,اتغمس,neg
اتف,اتف,neg
اتفرتك,اتفرتك,neg
اتفشخ,اتفشخ,neg
اتفقست,اتفقست,neg
اتفو,اتفو,neg
اتقتل,اتقتل,neg
اتقتلوا,اتقتلوا,neg
اتقمص,اتقمص,neg
اتقهر,اتقهر,neg
اتكبس ,اتكبس,neg
اتكبستم,اتكبستم,neg
اتكتم,اتكتم,neg
اتكسرت,اتكسرت,neg
اتكسف,اتكسف,neg
اتلم,اتلم,neg
اتلموا,اتلموا,neg
اتلمي,اتلمي,neg
اتلهي,اتلهي,neg
اتمرمط,اتمرمط,neg
اتمرمطت ,اتمرمطت,neg
اتنيل,اتنيل,neg
اتهانت,اتهانت,neg
اتهبل,اتهبل,neg
اتهبلت,اتهبلت,neg
اتهبلتم,اتهبلتم,neg
اتهد,اتهد,neg
اتهزأت,اتهزات,neg
اتهزم,اتهزم,neg
اتهمو,اتهمو,neg
اتورط,اتورط,neg
اتورطتم,اتورطتم,neg
اتورطنا,اتورطنا,neg
اتوكس,اتوكس,neg
اجريسف,اجريسف,neg
احا,احا,neg
احبسو,احبسو,neg
احبطو,احبطو,neg
احرمونا,احرمونا,neg
احسنلك,احسنلك,neg
احه,احه,neg
احيه,احيه,neg
اخرس,اخرس,neg
اخرسو,اخرسو,neg
اخرص,اخرص,neg
اخس,اخس,neg
اخص,اخص,neg
اخو القحبه,اخو القحبه,neg
اخواني,اخواني,neg
اذلف,اذلف,neg
ارحمني,ارحمني,neg
ارحمونا,ارحمونا,neg
ارحموني ,ارحموني,neg
ارخم,ارخم,neg
اردح,اردح,neg
ارزل,ارزل,neg
ارف,ارف,neg
ارفت,ارفت,neg
ازعر,ازعر,neg
استبحس,استبحس,neg
استحوا ,استحوا,neg
استرخصوك,استرخصوك,neg
استظراف,استظراف,neg
استعباط,استعباط,neg
استغباء,استغباء,neg
استغفلو,استغفلو,neg
استكراد,استكراد,neg
استنطاع,استنطاع,neg
استهبال,استهبال,neg
استهبل,استهبل,neg
استهزائك,استهزاءك,neg
اسفخص,اسفخص,neg
اسيادك,اسيادك,neg
اشتم,اشتم,neg
اشتمك,اشتمك,neg
اشتمو,اشتمو,neg
اشكالكو,اشكالكو,neg
اشمازاز,اشمازاز,neg
اصفخص,اصفخص,neg
اضربو,اضربو,neg
اطرشيت,اطرشيت,neg
اعدمو,اعدمو,neg
اعريك,اعريك,neg
اعور,اعور,neg
اعيل,اعيل,neg
اغبيا,اغبيا,neg
اغبيه,اغبيه,neg
اغتصبو,اغتصبو,neg
افاق ,افاق,neg
افاك,افاك,neg
افتر,افتر,neg
افترا,افترا,neg
افتري,افتري,neg
افرم,افرم,neg
افضحو,افضحو,neg
اكدب,اكدب,neg
البلاا,البلا,neg
التعريص ,التعريص,neg
التييت,التيت,neg
الحافي,الحافي,neg
الزواني,الزواني,neg
الطم ,الطم,neg
الفران,الفران,neg
المحلسه,المحلسه,neg
المخانيث,المخانيث,neg
المر,المر,neg
المنظرة,المنظره,neg
النحس,النحس,neg
النصيبه,النصيبه,neg
الواسطه,الواسطه,neg
امعه,امعه,neg
امكو,امكو,neg
امنجي,امنجي,neg
انا زعلان,زعلان,neg
انا ماحب,ماحب,neg
انانيتك,انانيتك,neg
انبش,انبش,neg
انتش,انتش,neg
انتهي,انتهي,neg
انجرح,انجرح,neg
انجرحت,انجرحت,neg
انجز,انجز,neg
اندال,اندال,neg
اندل,اندل,neg
انسرق,انسرق,neg
انضرب,انضرب,neg
انظلم,انظلم,neg
انفريند,انفريند,neg
انفعل,انفعل,neg
انهبلت,انهبلت,neg
انيل,انيل,neg
اهانو,اهانو,neg
اهبل,اهبل,neg
اهطل,اهطل,neg
اهمد,اهمد,neg
اوباش,اوباش,neg
اوسخ,اوسخ,neg
اوع,اوع,neg
اوعا,اوعا,neg
اوعوا,اوعوا,neg
اوفر,اوفر,neg
اولاد الوسخه,اولاد الوسخه,neg
اولعلكم ,اولعلكم,neg
اومك,اومك,neg
اونطجي,اونطجي,neg
اونطه,اونطه,neg
اياكم,اياكم,neg
ايه الجديد,ايه الجديد,neg
باحتقرك,باحتقرك,neg
بارد,بارد,neg
باظ,باظ,neg
باظت,باظت,neg
باعو,باعو,neg
باكابورت,باكابورت,neg
بالدراع ,بالدراع,neg
بالعافيه ,بالعافيه,neg
بانجو,بانجو,neg
بايخ,بايخ,neg
بايظ,بايظ,neg
بتاكلك,بتاكلك,neg
بتبجح,بتبجح,neg
بتبقي بضان,بتبقي بضان,neg
بتبلطج,بتبلطج,neg
بتبهدل,بتبهدل,neg
بتبوظ,بتبوظ,neg
بتتبلا,بتبلا,neg
بتتحرق,بتحرق,neg
بتترعبو,بترعبو,neg
بتتساخف,بتساخف,neg
بتتسحل,بتسحل,neg
بتتسرق,بتسرق,neg
بتتشتم,بتشتم,neg
بتتشطر,بتشطر,neg
بتتضرب,بتضرب,neg
بتتظاهر,بتظاهر,neg
بتتفقع,بتفقع,neg
بتتكسر,بتكسر,neg
بتتناك,بتناك,neg
بتتهدم,بتهدم,neg
بتجوع,بتجوع,neg
بتحرض,بتحرض,neg
بتحشش,بتحش,neg
بتخاف,بتخاف,neg
بتخر,بتخر,neg
بتخرب,بتخرب,neg
بتخون,بتخون,neg
بتذل,بتذل,neg
بتريل,بتريل,neg
بتزعق,بتزعق,neg
بتستظرف,بتستظرف,neg
بتستعدي,بتستعدي,neg
بتستفزني,بتستفزني,neg
بتستهبلو,بتستهبلو,neg
بتشتم,بتشتم,neg
بتشتمو,بتشتمو,neg
بتصرخ,بتصرخ,neg
بتضايقك,بتضايقك,neg
بتضرب,بتضرب,neg
بتضيع,بتضيع,neg
بتعاير,بتعاير,neg
بتغابي,بتغابي,neg
بتقل,بتقل,neg
بتقهر,بتقهر,neg
بتكدب,بتكدب,neg
بتكره,بتكره,neg
بتموت,بتموت,neg
بتنجس,بتنجس,neg
بتهاجم,بتهاجم,neg
بتهاجمك,بتهاجمك,neg
بتهرتل,بتهرتل,neg
بتهيج,بتهيج,neg
بتوجع,بتوجع,neg
بتولع,بتولع,neg
بثر,بثر,neg
بجاحتك,بجاحتك,neg
بجح,بجح,neg
بجحه,بجحه,neg
بجم,بجم,neg
بحزرك,بحزرك,neg
بذمتك,بذمتك,neg
بذمتكو,بذمتكو,neg
برشم,برشم,neg
برطع,برطع,neg
برطعو,برطعو,neg
برطوش,برطوش,neg
برياله,برياله,neg
بزمتك,بزمتك,neg
بستغرب,بستغرب,neg
بشتيمتك,بشتيمتك,neg
بضان ,بضان,neg
بضن,بضن,neg
بضيع,بضيع,neg
بظرميط,بظرميط,neg
بظلمك,بظلمك,neg
بعبع,بعبع,neg
بعزق,بعزق,neg
بعيب,بعيب,neg
بعيط,بعيط,neg
بغال,بغال,neg
بغباؤه,بغباءه,neg
بغدر,بغدر,neg
بق,بق,neg
بقتلو,بقتلو,neg
بقر,بقر,neg
بكرهك,بكرهك,neg
بلالا,بلالا,neg
بلاوي,بلاوي,neg
بلط,بلط,neg
بلطج,بلطج,neg
بلطجه,بلطجه,neg
بلطجي,بلطجي,neg
بلطجيه,بلطجيه,neg
بلع,بلع,neg
بلوك,بلوك,neg
بلوم,بلوم,neg
بن المتناكه,المتناكه,neg
بنتريق,بنتريق,neg
بنتسحل,بنتسحل,neg
بنتش كلب,بنتش كلب,neg
بنتعر,بنتعر,neg
بنحرق,بنحرق,neg
بنخاف,بنخاف,neg
بندمر,بندمر,neg
بنركبك,بنركبك,neg
بنزيف,بنزيف,neg
بنشتم,بنشتم,neg
بنضرب,بنضرب,neg
بنعاير,بنعاير,neg
بنعقد,بنعقد,neg
بنفضح,بنفضح,neg
بنكذب,بنكذب,neg
بنكرهك,بنكرهك,neg
بننتقض,بنتقض,neg
بننسي بسرعه,بنسي بسرعه,neg
بهاايم,بهايم,neg
بهايم,بهايم,neg
بهدل,بهدل,neg
بهدلتو,بهدلتو,neg
بهدلتوهم,بهدلتوهم,neg
بهدله,بهدله,neg
بهوس,بهوس,neg
بواختك,بواختك,neg
بوذ,بوذ,neg
بوشين,بوشين,neg
بوظ,بوظ,neg
بوظتم,بوظتم,neg
بيتجنن,بيتجن,neg
بيتروق,بيتروق,neg
بيتريق,بيتريق,neg
بيتريق,بيتريق,neg
بيتشتم,بيتشتم,neg
بيتشطف,بيتشطف,neg
بيتظاهروا,بيتظاهروا,neg
بيتعاط,بيتعاط,neg
بيتعصب,بيتعصب,neg
بيتعل,بيتعل,neg
بيتقتل,بيتقتل,neg
بيتنطط,بيتنط,neg
بيتنك,بيتنك,neg
بيتهبل,بيتهبل,neg
بيحبسهم,بيحبسهم,neg
بيحبط,بيحبط,neg
بيحبطن,بيحبطن,neg
بيحتل,بيحتل,neg
بيحذرو,بيحذرو,neg
بيحرض,بيحرض,neg
بيحشش,بيحش,neg
بيخطفو,بيخطفو,neg
بيخطئ,بيخطء,neg
بيردوش,بيردوش,neg
بيزعق,بيزعق,neg
بيستعدي,بيستعدي,neg
بيستغل,بيستغل,neg
بيستفزني,بيستفزني,neg
بيستهبل,بيستهبل,neg
بيستهبلو,بيستهبلو,neg
بيشتم ,بيشتم,neg
بيشتمك,بيشتمك,neg
بيشتموك,بيشتموك,neg
بيشمت,بيشمت,neg
بيصيع,بيصيع,neg
بيصيعو,بيصيعو,neg
بيضربو,بيضربو,neg
بيطرش,بيطرش,neg
بيظبط,بيظبط,neg
بيعاير,بيعاير,neg
بيعيط,بيعيط,neg
بيغظ,بيغظ,neg
بيغلط,بيغلط,neg
بيفرق,بيفرق,neg
بيقبض,بيقبض,neg
بيقبضو,بيقبضو,neg
بيقبضوك,بيقبضوك,neg
بيقهر,بيقهر,neg
بيكابر,بيكابر,neg
بيكاكي,بيكاكي,neg
بيكدب,بيكدب,neg
بيكذب,بيكذب,neg
بيلطش,بيلطش,neg
بيموتو,بيموتو,neg
بيموتوا,بيموتوا,neg
بيناضل,بيناضل,neg
بينتحل,بينتحل,neg
بينداس,بينداس,neg
بيهبلو,بيهبلو,neg
بيهجص,بيهجص,neg
بيهدد,بيهد,neg
بيهرب,بيهرب,neg
بيهرتل,بيهرتل,neg
بيهري,بيهري,neg
بيهش,بيهش,neg
بيهفلت,بيهفلت,neg
بيهلفط,بيهلفط,neg
بيهيج,بيهيج,neg
تايه,تايه,neg
تايهه,تايه,neg
تبضن,تبضن,neg
تبطل,تبطل,neg
تتأمص,تامص,neg
تتبعزق,تبعزق,neg
تتحبسوا,تحبسوا,neg
تتخرس,تخرس,neg
تتخزوق,تخزوق,neg
تتخض,تخض,neg
تتخطف,تخطف,neg
تتروق,تروق,neg
تتريق,تريق,neg
تتسجن,تسجن,neg
تتسحل,تسحل,neg
تتشتم,تشتم,neg
تتشل,تشل,neg
تتشلح,تشلح,neg
تتشملل,تشمل,neg
تتصاب,تصاب,neg
تتطاول,تطاول,neg
تتعر,تعر,neg
تتعمي,تعمي,neg
تتفرس,تفرس,neg
تتفشخ,تفشخ,neg
تتقبض,تقبض,neg
تتقتلو,تقتلو,neg
تتقمص,تقمص,neg
تتكتم,تكتم,neg
تتكسح,تكسح,neg
تتكسف,تكسف,neg
تتلسع,تلسع,neg
تتلم,تلم,neg
تتمسح,تمسح,neg
تتمسخر,تمسخر,neg
تتناك,تناك,neg
تتنح,تنح,neg
تتنفخ,تنفخ,neg
تتنكر,تنكر,neg
تتنيل,تنيل,neg
تتهان,تهان,neg
تتهد,تهد,neg
تتهدد,تهد,neg
تتوكس,توكس,neg
تجرو,تجرو,neg
تجريح,تجريح,neg
تحاكمك,تحاكمك,neg
تحرمو,تحرمو,neg
تحريضك,تحريضك,neg
تحسس,تحس,neg
تحسسو,تحسو,neg
تحشر,تحشر,neg
تحشيش,تحشيش,neg
تخاريف,تخاريف,neg
تخدك,تخدك,neg
تخض,تخض,neg
تخونو,تخونو,neg
تخين,تخين,neg
تدبحو,تدبحو,neg
تدلس,تدلس,neg
تدليس,تدليس,neg
ترامادول,ترامادول,neg
تربوك,تربوك,neg
تربيك,تربيك,neg
تركبك,تركبك,neg
تركيع,تركيع,neg
ترمادول,ترمادول,neg
ترموك,ترموك,neg
ترن,ترن,neg
تريقه,تريقه,neg
تزرط,تزرط,neg
تزعل,تزعل,neg
تزعلك,تزعلك,neg
تزعلو,تزعلو,neg
تزهق,تزهق,neg
تزوغ,تزوغ,neg
تزيط,تزيط,neg
تستاهلوا,تستاهلوا,neg
تستبيحو,تستبيحو,neg
تستهبل,تستهبل,neg
تستهبلوش,تستهبلوش,neg
تسجنو,تسجنو,neg
تسخن,تسخن,neg
تسرقو,تسرقو,neg
تسفل,تسفل,neg
تسقطو,تسقطو,neg
تسويس,تسويس,neg
تشتم,تشتم,neg
تشتمو,تشتمو,neg
تشتموك,تشتموك,neg
تشخير,تشخير,neg
تشكم,تشكم,neg
تشل,تشل,neg
تشوهو,تشوهو,neg
تطبيل,تطبيل,neg
تطفش,تطفش,neg
تطنيش,تطنيش,neg
تعبان,تعبان,neg
تعبت,تعبت,neg
تعبك,تعبك,neg
تعبني,تعبني,neg
تعتقلو,تعتقلو,neg
تعذبو,تعذبو,neg
تعر,تعر,neg
تعرص,تعرص,neg
تعري,تعري,neg
تعريس,تعريس,neg
تعريص,تعريص,neg
تعريك,تعريك,neg
تعريه,تعريه,neg
تعط,تعط,neg
تعل,تعل,neg
تعور,تعور,neg
تعورو,تعورو,neg
تعورين,تعورين,neg
تعيط,تعيط,neg
تغللط,تغلط,neg
تغور,تغور,neg
تغيظ,تغيظ,neg
تغيظني,تغيظني,neg
تف,تف,neg
تفتي,تفتي,neg
تفرس,تفرس,neg
تفرفر,تفرفر,neg
تفز,تفز,neg
تفشخ,تفشخ,neg
تفشخك,تفشخك,neg
تفو,تفو,neg
تقتلو,تقتلو,neg
تقرصيهم,تقرصيهم,neg
تقرف,تقرف,neg
تقريص,تقريص,neg
تقلعوك,تقلعوك,neg
تقيل,تقيل,neg
تكدب,تكدب,neg
تكسرو,تكسرو,neg
تكسف,تكسف,neg
تكلك,تكلك,neg
تكوش,تكوش,neg
تلجمك,تلجمك,neg
تلديس,تلديس,neg
تلزقو,تلزقو,neg
تلطش,تلطش,neg
تلطم,تلطم,neg
تلم,تلم,neg
تلميح,تلميح,neg
تليف,تليف,neg
تمسخرك,تمسخرك,neg
تنتن,تنتن,neg
تنتنيل,تنتنيل,neg
تنح,تنح,neg
تنخرس,تنخرس,neg
تنرفز,تنرفز,neg
تنس,تنس,neg
تنسا,تنسا,neg
تنسو,تنسو,neg
تنضرب,تنضرب,neg
تنفخ,تنفخ,neg
تنفضح,تنفضح,neg
تنقط,تنقط,neg
تنكر,تنكر,neg
تنكران,تنكران,neg
تنكرها,تنكرها,neg
تنهبو,تنهبو,neg
تنيكك,تنيك,neg
تنييكك,تنيك,neg
تهرتل,تهرتل,neg
تهريج,تهريج,neg
تهزء,تهزء,neg
تهزيء,تهزيء,neg
تهزيق,تهزيق,neg
تهزئ,تهزء,neg
تهش,تهش,neg
تهيج,تهيج,neg
تهييس,تهيس,neg
تهييص,تهيص,neg
توري,توري,neg
تولع,تولع,neg
تولعو,تولعو,neg
تولول,تولول,neg
توليع,توليع,neg
تيستفزك,تيستفزك,neg
جابت ورا,جابت ورا,neg
جاموسه,جاموسه,neg
جبنك,جبنك,neg
جحش,جحش,neg
جحلوط,جحلوط,neg
جذمه,جذمه,neg
جربوع,جربوع,neg
جرف,جرف,neg
جزم,جزم,neg
جزمه,جزمه,neg
جعان,جعان,neg
جلطه,جلطه,neg
جموس,جموس,neg
جنايه,جنايه,neg
جنحه,جنحه,neg
جننتو,جنتو,neg
جننو,جنو,neg
جهال,جهال,neg
جهله,جهله,neg
جهيل,جهيل,neg
جيص,جيص,neg
حابس,حابس,neg
حانتحر,حانتحر,neg
حبرطع,حبرطع,neg
حبسجي,حبسجي,neg
حبيس,حبيس,neg
حتتفشخ,حتفشخ,neg
حتضييع,حتضيع,neg
حتعتقلو,حتعتقلو,neg
حرامي,حرامي,neg
حران,حران,neg
حرمنا ,حرمنا,neg
